716.815,-608.026,262.034,692.841,-583.087,262.018,-177.783,47.433,-178.244,0,0,0,-25.5,16.67
716.815,-608.026,262.034,693.316,-633.113,262.014,-177.801,47.435,-178.257,0,0,0,24.83,15.27
716.815,-608.026,262.034,722.305,-643.586,329.374,-177.796,47.432,-178.257,0,0,0,33.5,-58.21
716.815,-608.026,262.034,721.369,-575.894,329.384,-177.783,47.43,-178.258,0,0,0,-34.64,-56.62
